Educational level ID,Educational level,Family ID,Family,Salary,Movement Balance,Admissions,Resignations
3,5ª Completo Fundamental,9191,Lubrificadores,2089.953808826053,-172,875,1047
3,5ª Completo Fundamental,9192,"Trabalhadores De Manutenção De Roçadeiras, Motoserras E Similares",1850.708617428787,-103,407,510
3,5ª Completo Fundamental,9193,Mecânicos De Manutenção De Bicicletas E Equipamentos Esportivos E De Ginástica,2987.079063849791,0,146,146
3,5ª Completo Fundamental,9501,"Supervisores De Manutenção Eletroeletrônica Industrial, Comercial E Predial",3573.456399054553,-103,193,296
3,5ª Completo Fundamental,9502,Supervisores De Manutenção Eletroeletrônica Veicular,2446.617989095052,-12,9,21
3,5ª Completo Fundamental,9503,Supervisores De Manutenção Eletromecânica,6696.194372344436,-1,28,29
3,5ª Completo Fundamental,9511,Eletricistas De Manutenção Eletroeletrônica,3523.570705758396,-204,1374,1578
3,5ª Completo Fundamental,9513,Instaladores E Mantenedores De Sistemas Eletroeletrônicos De Segurança,1505.4788644903028,-92,223,315
3,5ª Completo Fundamental,9531,"Eletricistas Eletrônicos De Manutenção Veicular (Aérea, Terrestre E Naval)",1971.8944474062912,-127,527,654
3,5ª Completo Fundamental,9541,"Instaladores E Mantenedores Eletromecânicos De Elevadores, Escadas E Portas Automáticas",3971.1297856817437,-33,261,294
3,5ª Completo Fundamental,9542,Reparadores De Aparelhos Eletrodomésticos,29357.06368582589,-13,7,20
3,5ª Completo Fundamental,9543,Reparadores De Equipamentos De Escritório,1950.659090909091,-3,4,7
3,5ª Completo Fundamental,9911,Conservadores De Vias Permanentes (Trilhos),2346.305996692775,62,776,714
3,5ª Completo Fundamental,9912,Mantenedores De Equipamentos De Parques De Diversões E Similares,1361.953821518842,-10,29,39
3,5ª Completo Fundamental,9913,Reparadores De Carrocerias De Veículos,2460.434805500303,-202,1046,1248
3,5ª Completo Fundamental,9921,Trabalhadores Elementares De Serviços De Manutenção Veicular,2681.1980404215806,-310,1912,2222
3,5ª Completo Fundamental,9922,Trabalhadores Operacionais De Conservação De Vias Permanentes (Exceto Trilhos),1841.578459698397,-531,9425,9956
4,6ª a 9ª Fundamental,0000,Não especificado,2228.634884947368,232,393,161
4,6ª a 9ª Fundamental,0101,Oficiais Generais Das Forças Armadas,1541.9774908356085,6,65,59
4,6ª a 9ª Fundamental,0102,Oficiais Das Forças Armadas,2029.5630708240326,3,12,9
4,6ª a 9ª Fundamental,0103,Praças Das Forças Armadas,1463.3405918666294,7,31,24
4,6ª a 9ª Fundamental,0201,Oficiais Superiores Da Polícia Militar,1422,0,1,1
4,6ª a 9ª Fundamental,0211,Subtenentes E Sargentos Da Policia Militar,1100,-2,0,2
4,6ª a 9ª Fundamental,0301,Oficiais Superiores Do Corpo De Bombeiros Militar,1698.155029296875,-1,1,2
4,6ª a 9ª Fundamental,0303,Tenentes Do Corpo De Bombeiros Militar,1481.07666015625,-1,1,2
4,6ª a 9ª Fundamental,0312,Cabos E Soldados Do Corpo De Bombeiros Militar,1736.25,1,2,1
4,6ª a 9ª Fundamental,1111,Legisladores,1520.4597057766384,3,19,16
4,6ª a 9ª Fundamental,1112,Dirigentes Gerais Da Administração Pública,8765.393518518518,0,14,14
4,6ª a 9ª Fundamental,1113,Magistrados,1620.4249877929688,-1,1,2
4,6ª a 9ª Fundamental,1114,Dirigentes Do Serviço Público,4216.261465363143,33,103,70
4,6ª a 9ª Fundamental,1115,Gestores Públicos,3200,1,2,1
4,6ª a 9ª Fundamental,1141,Dirigentes De Partidos Políticos,2688.77001953125,0,1,1
4,6ª a 9ª Fundamental,1142,Dirigentes E Administradores De Entidades Patronais E Dos Trabalhadores E De Outros Interesses Sócioeconômicos,2688.164623260498,-5,4,9
4,6ª a 9ª Fundamental,1143,Dirigentes E Administradores De Entidades Religiosas,1320,1,1,0
4,6ª a 9ª Fundamental,1144,Dirigentes E Administradores De Organizações Da Sociedade Civil Sem Fins Lucrativos,1860,3,6,3
4,6ª a 9ª Fundamental,1210,Diretores Gerais,1647.0816350253122,-20,210,230
4,6ª a 9ª Fundamental,1221,"Diretores De Produção E Operações Em Empresa Agropecuária, Pesqueira , Aqüícola E Florestal",1811.8472638811384,-3,7,10
4,6ª a 9ª Fundamental,1222,"Diretores De Produção E Operações Em Empresa Da Indústria Extrativa, Transformação E De Serviços De Utilidade Pública",2629.7562561035156,6,15,9
4,6ª a 9ª Fundamental,1223,Diretores De Operações De Obras Em Empresa De Construção,1374.6409245338762,15,67,52
4,6ª a 9ª Fundamental,1224,Diretores De Operações Em Empresa Do Comércio,4071.0635724748886,2,8,6
4,6ª a 9ª Fundamental,1225,"Diretores De Serviços De Turismo, De Alojamento E De Alimentação",2555.094723171658,11,13,2
4,6ª a 9ª Fundamental,1226,"Diretores De Operações De Serviços Em Empresa De Armazenamento, De Transporte E De Telecomunicação",1785.8748577541774,-3,8,11
4,6ª a 9ª Fundamental,1227,Diretores De Operações De Serviços Em Instituição De Intermediação Financeira,2104,-1,0,1
4,6ª a 9ª Fundamental,1231,Diretores Administrativos E Financeiros,2525.9872784879894,-66,150,216
4,6ª a 9ª Fundamental,1232,Diretores De Recursos Humanos E Relações De Trabalho,13537.149592081705,-1,3,4
4,6ª a 9ª Fundamental,1233,Diretores De Comercialização E Marketing,2567.0222697197637,-10,41,51
4,6ª a 9ª Fundamental,1234,Diretores De Suprimentos E Afins,13025.75,1,3,2
4,6ª a 9ª Fundamental,1236,Diretores De Tecnologia Da Informação,2315.70390625,-5,0,5
4,6ª a 9ª Fundamental,1237,Diretores De Pesquisa E Desenvolvimento,1512.5366617838542,-1,1,2
4,6ª a 9ª Fundamental,1238,Diretores De Manutenção,2535.3968999953495,-2,20,22
4,6ª a 9ª Fundamental,1311,"Diretores E Gerentes De Operações Em Empresa De Serviços Pessoais, Sociais E Culturais",2081.23993414753,-17,53,70
4,6ª a 9ª Fundamental,1312,"Gestores E Especialistas De Operações Em Empresas, Secretarias E Unidades De Serviços De Saúde",1992.2110299645574,-12,36,48
4,6ª a 9ª Fundamental,1313,Diretores E Gerentes De Instituição De Serviços Educacionais,7854.640984548229,-6,17,23
4,6ª a 9ª Fundamental,1411,"Gerentes De Produção E Operações Em Empresa Agropecuária, Pesqueira, Aqüícola E Florestal",2673.582744107279,-122,1115,1237
4,6ª a 9ª Fundamental,1412,"Gerentes De Produção E Operações Em Empresa Da Indústria Extrativa, De Transformação E De Serviços De Utilidade Pública",4180.551054247811,-436,1234,1670
4,6ª a 9ª Fundamental,1413,Gerentes De Obras Em Empresa De Construção,3515.3271260271836,-49,207,256
4,6ª a 9ª Fundamental,1414,Gerentes De Operações Comerciais E De Assistência Técnica,2102.225358799951,-1055,3342,4397
4,6ª a 9ª Fundamental,1415,"Gerentes De Operações De Serviços Em Empresa De Turismo, De Alojamento E Alimentação",2133.9197446343583,-428,594,1022
4,6ª a 9ª Fundamental,1416,"Gerentes De Operações De Serviços Em Empresa De Transporte, De Comunicação E De Logística (Armazenagem E Distribuição)",2652.499580020494,-224,438,662
4,6ª a 9ª Fundamental,1417,Gerentes De Operações De Serviços Em Instituição De Intermediação Financeira,3713.5892051547185,-19,22,41
4,6ª a 9ª Fundamental,1418,Gerentes Operacionais Da Aviação Civil,2728.584753417969,3,6,3
4,6ª a 9ª Fundamental,1421,"Gerentes Administrativos, Financeiros, De Riscos E Afins",4157.686299152524,-803,1518,2321
4,6ª a 9ª Fundamental,1422,Gerentes De Recursos Humanos E De Relações Do Trabalho,2546.499020469876,-30,67,97
4,6ª a 9ª Fundamental,1423,"Gerentes De Comercialização, Marketing E Comunicação",2764.9962566027953,-809,1149,1958
4,6ª a 9ª Fundamental,1424,Gerentes De Suprimentos E Afins,2618.338555695444,-62,121,183
4,6ª a 9ª Fundamental,1425,Gerentes De Tecnologia Da Informação,4042.6760342068146,-25,28,53
4,6ª a 9ª Fundamental,1426,Gerentes De Pesquisa E Desenvolvimento E Afins,5036.971860532408,-11,8,19
4,6ª a 9ª Fundamental,1427,Gerentes De Manutenção E Afins,3222.1110702857113,-101,150,251
4,6ª a 9ª Fundamental,2011,Profissionais Da Biotecnologia,1305.776025390625,-2,4,6
4,6ª a 9ª Fundamental,2012,Profissionais Da Metrologia,1414.8883056640625,-2,1,3
4,6ª a 9ª Fundamental,2021,"Engenheiros De Controle E Automação, Engenheiros Mecatrônicos E Afins",4930.503326416016,1,6,5
4,6ª a 9ª Fundamental,2030,Pesquisadores Das Ciências Biológicas,1924.2200113932292,-4,0,4
4,6ª a 9ª Fundamental,2032,Pesquisadores De Engenharia E Tecnologia,5558.1333414713545,-2,2,4
4,6ª a 9ª Fundamental,2033,Pesquisadores Das Ciências Da Saúde,1586.8049926757813,2,2,0
4,6ª a 9ª Fundamental,2034,Pesquisadores Das Ciências Da Agricultura,1561.210001627604,0,2,2
4,6ª a 9ª Fundamental,2035,Pesquisadores Das Ciências Sociais E Humanas,3311.8999837239585,-1,2,3
4,6ª a 9ª Fundamental,2111,Profissionais Da Matemática,1840.3099221622242,5,13,8
4,6ª a 9ª Fundamental,2112,Profissionais De Estatística E Afins,1307.75,-1,0,1
4,6ª a 9ª Fundamental,2122,Engenheiros Em Computação,6540.72998046875,1,2,1
4,6ª a 9ª Fundamental,2123,Administradores De Tecnologia Da Informação,2032.505879775135,30,63,33
4,6ª a 9ª Fundamental,2124,Analistas De Tecnologia Da Informação,3157.7457763994203,-18,196,214
4,6ª a 9ª Fundamental,2132,Químicos,1899.2573252895422,-1,12,13
4,6ª a 9ª Fundamental,2134,"Geólogos, Oceanógrafos, Geofísicos E Afins",1473.7225036621094,-1,2,3
4,6ª a 9ª Fundamental,2140,Engenheiros Ambientais E Afins,2763.139071377841,-4,5,9
4,6ª a 9ª Fundamental,2141,Arquitetos E Urbanistas,1440.0012715657551,-5,17,22
4,6ª a 9ª Fundamental,2142,Engenheiros Civis E Afins,3600.8682892281054,-21,50,71
4,6ª a 9ª Fundamental,2143,"Engenheiros Eletricistas, Eletrônicos E Afins",1589.3914923440705,-3,75,78
4,6ª a 9ª Fundamental,2144,Engenheiros Mecânicos E Afins,2435.3924815784803,-1,12,13
4,6ª a 9ª Fundamental,2145,Engenheiros Químicos E Afins,3555.7766723632813,3,5,2
4,6ª a 9ª Fundamental,2146,"Engenheiros Metalurgistas, De Materiais E Afins",1568.9299926757813,1,3,2
4,6ª a 9ª Fundamental,2147,Engenheiros De Minas E Afins,4921.965026855469,-2,0,2
4,6ª a 9ª Fundamental,2149,"Engenheiros De Produção, Qualidade, Segurança E Afins",7376.875264765178,6,52,46
4,6ª a 9ª Fundamental,2151,Oficiais De Convés E Afins,2189.5672064359965,-11,36,47
4,6ª a 9ª Fundamental,2152,Oficiais De Máquinas Da Marinha Mercante,2229.1791585286455,0,7,7
4,6ª a 9ª Fundamental,2153,Profissionais Da Pilotagem Aeronáutica,3584.078898111979,-3,3,6
4,6ª a 9ª Fundamental,2211,Biólogos E Afins,1727.3295043945313,-2,9,11
4,6ª a 9ª Fundamental,2212,Biomédicos,1866.8612365722656,0,4,4
4,6ª a 9ª Fundamental,2221,Engenheiros Agrossilvipecuários,2351.3054638671874,-1,25,26
4,6ª a 9ª Fundamental,2222,Engenheiros De Alimentos E Afins,1316.239990234375,2,2,0
4,6ª a 9ª Fundamental,2232,Cirurgiões-Dentistas,1366.2475077311199,0,9,9
4,6ª a 9ª Fundamental,2233,Veterinários E Zootecnistas,2565.908020917107,-5,10,15
4,6ª a 9ª Fundamental,2234,Farmacêuticos,2307.5466134132744,-2,120,122
4,6ª a 9ª Fundamental,2235,Enfermeiros E Afins,3935.836824403587,-42,52,94
4,6ª a 9ª Fundamental,2236,Fisioterapeutas,3207.2787995515046,-1,14,15
4,6ª a 9ª Fundamental,2237,Nutricionistas,1733.4579126602564,2,98,96
4,6ª a 9ª Fundamental,2238,Fonoaudiólogos,1341.3922254774307,-7,1,8
4,6ª a 9ª Fundamental,2239,"Terapeutas Ocupacionais, Ortoptistas E Psicomotricistas",1992.9266764322917,-1,1,2
4,6ª a 9ª Fundamental,2241,Profissionais Da Educação Física,6595.562076279267,-23,69,92
4,6ª a 9ª Fundamental,2251,Médicos Clínicos,3281.888929524497,0,24,24
4,6ª a 9ª Fundamental,2252,Médicos Em Especialidades Cirúrgicas,2696.268334282769,-5,2,7
4,6ª a 9ª Fundamental,2263,"Profissionais Das Terapias Criativas,Equoterápicas E Naturológicas",1500,0,2,2
4,6ª a 9ª Fundamental,2311,Professores De Nível Superior Na Educação Infantil,1798.997110293359,-17,22,39
4,6ª a 9ª Fundamental,2312,Professores De Nível Superior Do Ensino Fundamental (Primeira A Quarta Séries),1364.3031456115398,-55,32,87
4,6ª a 9ª Fundamental,2313,Professores De Nível Superior No Ensino Fundamental De Quinta A Oitava Série,1155.9366473635037,-7,20,27
4,6ª a 9ª Fundamental,2321,Professores Do Ensino Médio,3540.7417466152046,-23,10,33
4,6ª a 9ª Fundamental,2331,Professores Do Ensino Profissional,1816.086669921875,0,6,6
4,6ª a 9ª Fundamental,2332,Instrutores De Ensino Profissional,2906.807560311897,-69,139,208
4,6ª a 9ª Fundamental,2341,"Professores De Matemática, Estatística E Informática Do Ensino Superior",4515.3450927734375,-3,0,3
4,6ª a 9ª Fundamental,2344,Professores De Ciências Biológicas E Da Saúde Do Ensino Superior,2464.4708332262544,-2,9,11
4,6ª a 9ª Fundamental,2345,Professores Na Área De Formação Pedagógica Do Ensino Superior,1332.11225121816,-11,4,15
4,6ª a 9ª Fundamental,2346,Professores Nas Áreas De Língua E Literatura Do Ensino Superior,3130.443352593316,2,11,9
4,6ª a 9ª Fundamental,2347,Professores De Ciências Humanas Do Ensino Superior,943.401116265191,-3,1,4
4,6ª a 9ª Fundamental,2348,"Professores De Ciências Econômicas, Administrativas E Contábeis Do Ensino Superior",2320.3333333333335,-1,1,2
4,6ª a 9ª Fundamental,2349,Professores De Artes Do Ensino Superior,7416,-1,0,1
4,6ª a 9ª Fundamental,2392,Professores De Educação Especial,1521.1175435384116,-7,7,14
4,6ª a 9ª Fundamental,2394,"Programadores, Avaliadores E Orientadores De Ensino",1568.8782041155555,-44,89,133
4,6ª a 9ª Fundamental,2410,Advogados,3304.5241275955555,-7,22,29
4,6ª a 9ª Fundamental,2412,Procuradores E Advogados Públicos,2300,0,1,1
4,6ª a 9ª Fundamental,2413,Tabeliães E Registradores,2002.2988925509983,-4,6,10
4,6ª a 9ª Fundamental,2422,Membros Do Ministério Público,1629.739990234375,0,1,1
4,6ª a 9ª Fundamental,2429,Profissionais Da Inteligência,1309.469970703125,1,1,0
4,6ª a 9ª Fundamental,2511,Profissionais Em Pesquisa E Análise Antropológica Sociológica,1208.9285714285716,-4,2,6
4,6ª a 9ª Fundamental,2512,Economistas,2764.405351184663,1,18,17
4,6ª a 9ª Fundamental,2515,Psicólogos E Psicanalistas,2620.4574432373047,-4,8,12
4,6ª a 9ª Fundamental,2516,Assistentes Sociais E Economistas Domésticos,1738.271629539696,0,20,20
4,6ª a 9ª Fundamental,2521,Administradores,3584.06661867267,-137,521,658
4,6ª a 9ª Fundamental,2522,Contadores E Afins,2108.805931492856,-31,108,139
4,6ª a 9ª Fundamental,2523,Secretárias(Os) Executivas(Os) E Afins,1712.6588381980364,-105,560,665
4,6ª a 9ª Fundamental,2524,Profissionais De Recursos Humanos,2094.35521232557,13,86,73
4,6ª a 9ª Fundamental,2525,Profissionais De Administração Ecônomico-Financeira,1657.2281552491022,-22,51,73
4,6ª a 9ª Fundamental,2526,Profissionais Da Administração Dos Serviços De Segurança,3277.1349487304688,0,2,2
4,6ª a 9ª Fundamental,2527,"Profissionais De Planejamento, Programação E Controles Logisticos",5373.182176978701,-2,52,54
4,6ª a 9ª Fundamental,2531,Profissionais De Publicidade,2868.183917729048,21,98,77
4,6ª a 9ª Fundamental,2532,Profissionais De Comercializacão E Consultoria De Serviços Bancários,2418.0839294644975,-1,92,93
4,6ª a 9ª Fundamental,2533,"Corretores De Valores, Ativos Financeiros, Mercadorias E Derivativos",1567.7695423473012,-2,10,12
4,6ª a 9ª Fundamental,2534,Profissionais De Mídias Digitais E Afins,2125.75,6,11,5
4,6ª a 9ª Fundamental,2543,Auditores Fiscais Do Trabalho,1305.3223305184144,13,620,607
4,6ª a 9ª Fundamental,2544,Fiscais De Tributos Estaduais E Municipais,1220.6768209284003,4,17,13
4,6ª a 9ª Fundamental,2545,Profissionais Da Fiscalização De Atividades Urbanas,1364.4296601350643,29,75,46
4,6ª a 9ª Fundamental,2611,Profissionais Do Jornalismo,1726.8770953028557,-28,115,143
4,6ª a 9ª Fundamental,2612,Profissionais Da Informação,1869.0991381690617,8,20,12
4,6ª a 9ª Fundamental,2613,Arquivistas E Museólogos,1352.5963232719291,1,38,37
4,6ª a 9ª Fundamental,2614,"Filólogos,Tradutores ,Intérpretes E Afins",2434.48334757487,-4,3,7
4,6ª a 9ª Fundamental,2615,Profissionais Da Escrita,2420.4266764322915,-2,7,9
4,6ª a 9ª Fundamental,2616,Editores,2326.176676432292,0,2,2
4,6ª a 9ª Fundamental,2617,"Locutores, Comentaristas E Repórteres De Mídias Audiovisuais",1964.0982035916095,-41,151,192
4,6ª a 9ª Fundamental,2618,Fotógrafos Profissionais,1599.7116435502423,-1,22,23
4,6ª a 9ª Fundamental,2619,Assistentes De Direção (Tv) E Continuístas,1707.9899698893228,-2,1,3
4,6ª a 9ª Fundamental,2621,Produtores Artísticos E Culturais,1502.5078535137757,0,21,21
4,6ª a 9ª Fundamental,2622,Diretores De Espetáculos E Afins,1551.2883436414932,-3,2,5
4,6ª a 9ª Fundamental,2623,Cenógrafos,2123.235097503662,1,8,7
4,6ª a 9ª Fundamental,2624,"Artistas Visuais,Desenhistas Industriais E Conservadores-Restauradores De Bens Culturais",1612.769122296833,11,232,221
4,6ª a 9ª Fundamental,2625,Atores,1468.0641577378758,-41,6,47
4,6ª a 9ª Fundamental,2626,"Músicos Compositores, Arranjadores, Regentes E Musicólogos",1219.0888849104413,-5,75,80
4,6ª a 9ª Fundamental,2627,Músicos Intérpretes,1391.0516516279597,-29,138,167
4,6ª a 9ª Fundamental,2628,Artistas Da Dança (Exceto Dança Tradicional E Popular),1095.8056236902873,-6,10,16
4,6ª a 9ª Fundamental,2629,Designer De Interiores De Nível Superior,1671.8300048828125,3,4,1
4,6ª a 9ª Fundamental,2631,"Ministros De Culto, Missionários, Teólogos E Profissionais Assemelhados",2285.8115173339843,-11,9,20
4,6ª a 9ª Fundamental,2711,Chefes De Cozinha E Afins,2090.8795141323963,-369,654,1023
4,6ª a 9ª Fundamental,3001,Técnicos Em Mecatrônica,1830.525986792336,-2,35,37
4,6ª a 9ª Fundamental,3003,Técnicos Em Eletromecânica,2286.2529665596835,-4,217,221
4,6ª a 9ª Fundamental,3011,Técnicos De Laboratório Industrial,2040.675133054262,-132,957,1089
4,6ª a 9ª Fundamental,3012,Técnicos De Apoio À Bioengenharia,1500,1,1,0
4,6ª a 9ª Fundamental,3111,Técnicos Químicos,1824.9411363961963,-35,69,104
4,6ª a 9ª Fundamental,3112,"Técnicos De Produção De Indústrias Químicas, Petroquímicas, Refino De Petróleo, Gás E Afins",2801.4299665178573,-3,2,5
4,6ª a 9ª Fundamental,3113,"Técnicos Em Materiais, Produtos Cerâmicos E Vidros",1745.4615671258223,-1,9,10
4,6ª a 9ª Fundamental,3114,Técnicos Em Fabricação De Produtos Plásticos E De Borracha,1656.0915885914837,-95,207,302
4,6ª a 9ª Fundamental,3115,"Técnicos Em Controle Ambiental, Utilidades E Tratamento De Efluentes",1634.4809173568108,-6,179,185
4,6ª a 9ª Fundamental,3116,Técnicos Têxteis,2310.6581927490233,-6,12,18
4,6ª a 9ª Fundamental,3117,Coloristas,3062.578064708543,-132,2341,2473
4,6ª a 9ª Fundamental,3121,Técnicos Em Construção Civil (Edificações),4046.0749078489916,22,589,567
4,6ª a 9ª Fundamental,3122,Técnicos Em Construção Civil (Obras De Infraestrutura),1909.3237233479817,-1,312,313
4,6ª a 9ª Fundamental,3123,Técnicos Em Geomática,2063.763029850698,-70,2536,2606
4,6ª a 9ª Fundamental,3131,Técnicos Em Eletricidade E Eletrotécnica,3518.0867373777123,-472,1529,2001
4,6ª a 9ª Fundamental,3132,Técnicos Em Eletrônica,2084.588844514183,-136,1155,1291
4,6ª a 9ª Fundamental,3133,Técnicos Em Telecomunicações,1521.45152042539,48,903,855
4,6ª a 9ª Fundamental,3134,Técnicos Em Calibração E Instrumentação,2650.124389483668,-88,397,485
4,6ª a 9ª Fundamental,3135,Técnicos Em Fotônica,1508.2822199745783,15,165,150
4,6ª a 9ª Fundamental,3141,"Técnicos Mecânicos Na Fabricação E Montagem De Máquinas, Sistemas E Instrumentos",1799.0663871143036,-172,1481,1653
4,6ª a 9ª Fundamental,3142,Técnicos Mecânicos (Ferramentas),3243.7750775318464,-22,80,102
4,6ª a 9ª Fundamental,3143,Técnicos Em Mecânica Veicular,2157.7359118516456,1,109,108
4,6ª a 9ª Fundamental,3144,"Técnicos Mecânicos Na Manutenção De Máquinas, Sistemas E Instrumentos",2006.7870295887,-18,385,403
4,6ª a 9ª Fundamental,3146,Técnicos Em Metalurgia (Estruturas Metálicas),8601.41725955231,-24,118,142
4,6ª a 9ª Fundamental,3147,Técnicos Em Siderurgia,2560.827317161212,-5,31,36
4,6ª a 9ª Fundamental,3148,Especialistas Em Inspeções Industriais,3202.015137939453,1,9,8
4,6ª a 9ª Fundamental,3161,Técnicos Em Geologia,1626.3219871558504,17,69,52
4,6ª a 9ª Fundamental,3163,Técnicos Em Mineração,1745.7519917284321,-8,14,22
4,6ª a 9ª Fundamental,3171,Técnicos De Desenvolvimento De Sistemas E Aplicações,1711.4654068255459,38,269,231
4,6ª a 9ª Fundamental,3172,Técnicos De Suporte E Monitoração Ao Usuário De Tecnologia Da Informação.,1277.323288777343,83,839,756
4,6ª a 9ª Fundamental,3180,"Desenhistas Técnicos, Em Geral",2400.255844591065,-13,67,80
4,6ª a 9ª Fundamental,3181,Desenhistas Técnicos Da Construção Civil E Arquitetura,1765.7553762708392,-8,40,48
4,6ª a 9ª Fundamental,3182,Desenhistas Técnicos Da Mecânica,797.5587297061394,38,251,213
4,6ª a 9ª Fundamental,3183,"Desenhistas Técnicos Em Eletricidade, Eletrônica, Eletromecânica, Calefação, Ventilação E Refrigeração",1509.5213717523898,4,26,22
4,6ª a 9ª Fundamental,3184,Desenhistas Técnicos De Produtos E Serviços Diversos,1159.8415265845276,72,158,86
4,6ª a 9ª Fundamental,3185,Desenhistas Projetistas De Construção Civil E Arquitetura,1865.0074285372882,-5,38,43
4,6ª a 9ª Fundamental,3186,Desenhistas Projetistas Da Mecânica,3891.893458598369,-12,33,45
4,6ª a 9ª Fundamental,3187,Desenhistas Projetistas Da Eletrônica,2067.985370342548,-1,6,7
4,6ª a 9ª Fundamental,3188,Desenhistas Projetistas E Modelistas De Produtos E Serviços Diversos,2677.103210473842,-93,155,248
4,6ª a 9ª Fundamental,3191,Técnicos Do Vestuário,1639.326693627142,-9,15,24
4,6ª a 9ª Fundamental,3192,Técnicos Do Mobiliário E Afins,1882.58478515625,-3,11,14
4,6ª a 9ª Fundamental,3201,Técnicos Em Biologia,1769.0275531843595,-3,17,20
4,6ª a 9ª Fundamental,3211,Técnicos Agrícolas,2348.828821573544,-69,375,444
4,6ª a 9ª Fundamental,3212,Técnicos Florestais,1477.723677257191,110,649,539
4,6ª a 9ª Fundamental,3213,Técnicos Em Aqüicultura,1298.014903157552,-5,13,18
4,6ª a 9ª Fundamental,3221,Tecnólogos E Técnicos Em Terapias Complementares E Estéticas,1434.7461866989636,-34,103,137
4,6ª a 9ª Fundamental,3222,Técnicos E Auxiliares De Enfermagem,1776.518134585463,-662,393,1055
4,6ª a 9ª Fundamental,3223,Técnicos Em Óptica E Optometria,1534.174281529018,-4,12,16
4,6ª a 9ª Fundamental,3224,Técnicos De Odontologia,1501.7741117588737,-112,364,476
4,6ª a 9ª Fundamental,3225,Técnicos Em Próteses Ortopédicas,2026.950400390625,-5,10,15
4,6ª a 9ª Fundamental,3226,Técnicos De Imobilizações Ortopédicas,1752.094970703125,-2,1,3
4,6ª a 9ª Fundamental,3231,Técnicos Em Pecuária,1688.541604746943,23,69,46
4,6ª a 9ª Fundamental,3241,Tecnólogos E Técnicos Em Métodos De Diagnósticos E Terapêutica,1851.3120860417685,-34,19,53
4,6ª a 9ª Fundamental,3242,Técnicos De Laboratórios De Saúde E Bancos De Sangue,1955.3301804976031,-23,20,43
4,6ª a 9ª Fundamental,3250,"Enólogos, Perfumistas E Aromistas",1443.1549997637348,-9,28,37
4,6ª a 9ª Fundamental,3251,Técnico Em Farmácia E Em Manipulação Farmacêutica,1632.2615997516798,-10,56,66
4,6ª a 9ª Fundamental,3252,"Técnicos Em Produção, Conservação  E De Qualidade De Alimentos",1785.347232431931,-42,358,400
4,6ª a 9ª Fundamental,3253,Técnicos De Apoio À Biotecnologia,1956,0,1,1
4,6ª a 9ª Fundamental,3281,Técnicos Em Necrópsia E Taxidermistas,1848.9924926757813,2,3,1
4,6ª a 9ª Fundamental,3311,Professores De Nível Médio Na Educação Infantil,1540.4917486611762,-214,651,865
4,6ª a 9ª Fundamental,3312,Professores De Nível Médio No Ensino Fundamental,8920.838334038144,0,27,27
4,6ª a 9ª Fundamental,3313,Professores De Nível Médio No Ensino Profissionalizante,1592.115478515625,-7,3,10
4,6ª a 9ª Fundamental,3321,Professores Leigos No Ensino Fundamental,1570.878061082628,-14,11,25
4,6ª a 9ª Fundamental,3322,Professores Práticos No Ensino Profissionalizante,2183.2567138671875,-5,2,7
4,6ª a 9ª Fundamental,3331,Instrutores E Professores De Cursos Livres,2044.1393888342625,-66,234,300
4,6ª a 9ª Fundamental,3341,Inspetores De Alunos E Afins,1338.7597311360585,-140,2300,2440
4,6ª a 9ª Fundamental,3411,"Pilotos De Aviação Comercial, Mecânicos De Vôo E Afins",3026.1688902431865,4,17,13
4,6ª a 9ª Fundamental,3412,"Técnicos Marítimos, Fluviários E Pescadores De Convés",2984.8817572085363,-40,541,581
4,6ª a 9ª Fundamental,3413,Técnicos Marítimos E Fluviários De Máquinas,4347.679678843584,-72,297,369
4,6ª a 9ª Fundamental,3421,Especialistas Em Logística De Transportes,4641.137539291071,8,1313,1305
4,6ª a 9ª Fundamental,3422,Despachantes Aduaneiros,1398.9961723230358,-18,183,201
4,6ª a 9ª Fundamental,3423,Técnicos Em Transportes Rodoviários,2765.2433232051867,-586,724,1310
4,6ª a 9ª Fundamental,3424,Técnicos Em Transportes Metroferroviários,1954.9280319162283,-73,58,131
4,6ª a 9ª Fundamental,3425,Técnicos Em Transportes Aéreos,1592.3626342190066,-8,26,34
4,6ª a 9ª Fundamental,3426,Técnicos Em Transportes Por Vias Navegáveis E Operações Portuárias,2144.2266092503323,-9,22,31
4,6ª a 9ª Fundamental,3511,Técnicos Em Contabilidade,1925.5651692708334,-12,24,36
4,6ª a 9ª Fundamental,3513,Técnicos Em Administração,2032.728971313567,2,90,88
4,6ª a 9ª Fundamental,3514,Serventuários Da Justiça E Afins,1991.2105510330114,-24,81,105
4,6ª a 9ª Fundamental,3515,"Técnicos Em Secretariado, Taquígrafos E Estenotipistas",1467.1982453188848,-89,246,335
4,6ª a 9ª Fundamental,3516,Técnicos Em Segurança Do Trabalho,4658.262442284554,-1,454,455
4,6ª a 9ª Fundamental,3517,Técnicos De Seguros E Afins,1763.934620568363,-35,106,141
4,6ª a 9ª Fundamental,3522,Agentes Da Saúde E Do Meio Ambiente,1918.919041917737,-61,419,480
4,6ª a 9ª Fundamental,3523,Agentes  Fiscais Metrológicos E De Qualidade,1976.738240843715,-27,89,116
